id,amount,status,created_at,updated_at,user_id,moderated_at,deleted_account_id,reimbursement_date,cash_request_received_date,money_back_date,transfer_type,send_at,recovery_status,reco_creation,reco_last_update
22830,50.00,money_back,2020-10-21 15:08:19.189296+00,2020-12-18 13:13:02.786288+00,85284,,,2020-11-10 22:00:00+00,,2020-11-15 23:00:00+00,instant,2020-10-21 15:08:30.710223+00,,,
24318,25.00,money_back,2020-10-25 11:06:01.048838+00,2020-12-18 13:13:02.802917+00,91947,,,2020-11-29 23:00:00+00,,2020-11-20 12:56:18.667728+00,instant,2020-10-25 11:06:27.740387+00,,,
22664,50.00,money_back,2020-10-21 07:01:53.898327+00,2020-12-18 13:13:02.847621+00,83298,,,2020-11-24 22:00:00+00,,2020-11-25 11:27:17.261209+00,instant,2020-10-21 07:02:15.797307+00,,,
22647,100.00,money_back,2020-10-21 03:08:13.149234+00,2020-12-18 13:13:02.865777+00,,,23408,2020-11-25 22:00:00+00,,2020-11-25 19:00:55.219312+00,instant,2020-10-21 03:08:27.652533+00,,,
22817,100.00,money_back,2020-10-21 14:25:53.834356+00,2020-12-18 13:13:02.88009+00,80944,,,2020-11-30 23:00:00+00,,2020-12-01 00:45:55.320949+00,instant,2020-10-21 14:26:08.989639+00,,,
17867,100.00,money_back,2020-09-25 17:03:04.317356+00,2020-12-18 13:13:02.958811+00,50648,2020-09-26 07:29:42.508696+00,,2020-11-05 23:00:00+00,2020-09-29,2020-11-06 19:42:26.242011+00,instant,2020-10-02 17:03:04.294635+00,,,
23695,25.00,money_back,2020-10-23 17:15:17.658479+00,2020-12-18 13:13:02.985431+00,69292,,,2020-11-07 11:00:00+00,,2020-11-07 19:55:45.035773+00,instant,2020-10-23 17:15:29.225761+00,,,
22815,70.00,money_back,2020-10-21 14:17:35.810041+00,2020-12-18 13:13:03.011615+00,49549,,,2020-11-02 22:00:00+00,,2020-11-02 19:55:54.704595+00,instant,2020-10-21 14:17:54.509834+00,,,
23650,100.00,money_back,2020-10-23 16:36:06.187015+00,2020-12-18 13:13:03.025345+00,63190,,,2020-11-05 23:51:00+00,,2020-11-06 19:42:20.840552+00,instant,2020-10-23 16:36:15.557401+00,,,
22688,100.00,money_back,2020-10-21 08:27:54.238346+00,2020-12-18 13:13:03.040373+00,80725,,,2020-11-02 22:00:00+00,,2020-11-02 19:56:00.446728+00,instant,2020-10-21 08:28:27.087277+00,,,
23163,100.00,money_back,2020-10-22 17:27:13.805901+00,2020-12-18 13:13:03.055831+00,68998,,,2020-11-02 22:00:00+00,,2020-11-02 19:56:03.444119+00,instant,2020-10-22 17:27:27.676043+00,,,
23019,100.00,money_back,2020-10-22 10:32:11.506019+00,2020-12-18 13:13:03.080826+00,86353,,,2020-11-06 10:32:02.003+00,,2020-11-03 11:15:21.479733+00,instant,2020-10-22 10:52:49.1913+00,,,
24798,25.00,money_back,2020-10-26 18:36:43.100848+00,2020-12-18 13:13:03.10283+00,94397,,,2020-11-03 22:00:00+00,,2020-11-03 19:53:46.468786+00,instant,2020-10-26 18:37:15.716968+00,,,
24596,25.00,money_back,2020-10-26 10:55:30.723281+00,2020-12-18 13:13:03.133874+00,73713,,,2020-11-02 23:51:00+00,,2020-11-03 19:53:49.409768+00,instant,2020-10-26 10:55:51.869976+00,,,
22659,100.00,money_back,2020-10-21 06:41:41.480157+00,2020-12-18 13:13:03.14868+00,79491,,,2020-11-03 22:00:00+00,,2020-11-03 19:53:52.372833+00,instant,2020-10-21 06:42:15.563099+00,,,
24615,100.00,money_back,2020-10-26 11:28:31.206647+00,2020-12-18 13:13:03.159661+00,81777,,,2020-11-09 22:00:00+00,,2020-11-03 22:03:47.192758+00,instant,2020-10-26 11:28:51.319431+00,,,
23084,100.00,money_back,2020-10-22 13:43:04.384834+00,2020-12-18 13:13:03.193838+00,86109,,,2020-11-04 22:00:00+00,,2020-11-04 19:58:07.30228+00,instant,2020-10-22 13:44:00.521106+00,,,
23050,50.00,money_back,2020-10-22 12:03:07.864172+00,2020-12-18 13:13:03.219946+00,81008,,,2020-11-24 22:00:00+00,,2020-11-05 11:22:36.844438+00,instant,2020-10-22 12:03:25.624503+00,,,
24579,100.00,money_back,2020-10-26 10:09:50.72484+00,2020-12-18 13:13:03.260991+00,12652,,,2020-11-05 10:10:07.387199+00,,2020-11-05 20:59:22.744683+00,instant,2020-10-26 10:10:07.387199+00,,,
22645,50.00,money_back,2020-10-21 02:15:26.993308+00,2020-12-18 13:13:03.297127+00,84250,,,2020-11-04 22:00:00+00,,2020-11-05 20:59:28.306111+00,instant,2020-10-21 02:15:54.623211+00,,,
22661,60.00,money_back,2020-10-21 06:49:30.486492+00,2020-12-18 13:13:03.317171+00,45477,,,2020-11-05 22:00:00+00,,2020-11-05 20:59:30.983293+00,instant,2020-10-21 06:50:02.195071+00,,,
22832,50.00,money_back,2020-10-21 15:11:10.657736+00,2020-12-18 13:13:03.339202+00,85205,,,2020-11-05 22:00:00+00,,2020-11-05 20:59:37.85215+00,instant,2020-10-21 15:11:29.052203+00,,,
24381,25.00,money_back,2020-10-25 14:15:39.985814+00,2020-12-18 13:13:03.365273+00,56573,,,2020-11-05 22:00:00+00,,2020-11-05 20:59:40.697154+00,instant,2020-10-25 14:16:08.753315+00,,,
25420,100.00,money_back,2020-10-28 00:44:58.081409+00,2020-12-18 13:13:03.378711+00,96166,,,2020-11-06 22:00:00+00,,2020-11-06 19:42:23.556252+00,instant,2020-10-28 00:45:25.056959+00,,,
23007,100.00,money_back,2020-10-22 09:55:32.0959+00,2020-12-18 13:13:03.393322+00,75585,,,2020-11-02 22:00:00+00,,2020-11-05 23:00:00+00,instant,2020-10-22 09:55:58.967361+00,,,
26186,50.00,money_back,2020-10-29 18:41:06.727366+00,2020-12-18 13:13:03.435034+00,70098,,,2020-12-04 23:00:00+00,2020-11-02,2020-12-05 20:02:32.074909+00,instant,2020-10-29 18:41:36.306833+00,,,
26180,25.00,money_back,2020-10-29 18:12:50.344083+00,2020-12-18 13:13:03.490346+00,99092,,,2020-11-09 22:00:00+00,2020-10-30,2020-11-10 07:03:20.8759+00,instant,2020-10-29 18:13:22.508406+00,,,
26168,25.00,money_back,2020-10-29 17:09:37.776685+00,2020-12-18 13:13:03.525054+00,98194,,,2020-12-02 22:00:00+00,,2020-12-02 19:29:56.38316+00,instant,2020-10-29 17:10:00.381836+00,,,
26184,100.00,money_back,2020-10-29 18:34:21.643127+00,2020-12-18 13:13:03.544165+00,70308,,,2020-11-09 22:00:00+00,2020-10-30,2020-11-10 20:06:05.039439+00,instant,2020-10-29 18:34:59.889041+00,,,
26190,100.00,money_back,2020-10-29 19:03:31.744456+00,2020-12-18 13:13:03.560048+00,94615,,,2020-11-26 23:00:00+00,2020-10-31,2020-11-27 18:25:35.450409+00,instant,2020-10-29 19:04:15.711238+00,,,
21434,100.00,money_back,2020-10-15 21:10:13.375959+00,2020-12-18 13:13:03.61162+00,71862,,,2020-11-19 11:00:00+00,2020-10-17,2020-12-13 11:55:28.758514+00,instant,2020-10-15 21:12:10.790168+00,completed,2020-12-04 22:41:05.294069+00,2020-12-13 11:55:28.761812+00
26173,50.00,money_back,2020-10-29 17:26:23.235906+00,2020-12-18 13:13:03.668804+00,98712,,,2020-11-12 22:00:00+00,2020-10-30,2020-11-13 14:38:49.17381+00,instant,2020-10-29 17:26:55.070835+00,,,
26176,25.00,money_back,2020-10-29 17:28:37.544141+00,2020-12-18 13:13:03.687052+00,97942,,,2020-11-13 17:28:31.74+00,2020-11-01,2020-11-13 19:34:05.526873+00,instant,2020-10-31 19:23:39.283995+00,,,
22862,100.00,money_back,2020-10-21 17:48:21.135257+00,2020-12-18 13:13:03.727714+00,74079,,,2020-11-05 22:00:00+00,,2020-11-05 20:59:43.526134+00,instant,2020-10-21 17:48:33.07005+00,,,
26167,100.00,money_back,2020-10-29 17:06:46.018224+00,2020-12-18 13:13:03.738847+00,38816,,,2020-11-28 11:00:00+00,2020-11-06,2020-11-28 19:40:55.706618+00,instant,2020-11-05 06:43:11.612585+00,,,
23841,100.00,money_back,2020-10-23 23:39:33.475325+00,2020-12-18 13:13:03.760746+00,82984,,,2020-11-30 22:00:00+00,,2020-11-30 19:54:42.91308+00,instant,2020-10-23 23:40:11.778918+00,,,
26163,25.00,money_back,2020-10-29 17:03:40.211774+00,2020-12-18 13:13:03.79057+00,87112,,,2020-12-04 11:00:00+00,2020-10-31,2020-12-04 19:50:10.906817+00,instant,2020-10-29 17:04:47.249059+00,,,
26165,25.00,money_back,2020-10-29 17:04:40.544035+00,2020-12-18 13:13:03.80427+00,87859,,,2020-11-13 17:04:36.686+00,2020-11-03,2020-11-08 17:31:52.194457+00,instant,2020-10-30 16:17:48.201783+00,,,
26179,50.00,money_back,2020-10-29 18:12:44.064117+00,2020-12-18 13:13:03.819004+00,35906,2020-10-30 09:45:38.021189+00,,2020-11-30 23:00:00+00,2020-10-31,2020-11-01 12:01:49.957237+00,instant,2020-10-29 18:12:54.454242+00,,,
22228,100.00,money_back,2020-10-19 17:36:05.672915+00,2020-12-18 13:13:03.842225+00,81042,,,2020-10-29 22:00:00+00,2020-10-21,2020-10-29 19:13:32.732496+00,instant,2020-10-19 17:36:53.349265+00,,,
20498,100.00,money_back,2020-10-11 19:02:44.535767+00,2020-12-18 13:13:03.861621+00,67976,,,2020-10-28 23:51:00+00,2020-10-13,2020-10-29 19:10:33.757934+00,instant,2020-10-11 19:03:11.949718+00,,,
22059,100.00,money_back,2020-10-19 08:03:58.620452+00,2020-12-18 13:13:03.977004+00,79646,,,2020-10-29 22:00:00+00,2020-10-20,2020-10-29 19:13:09.390367+00,instant,2020-10-19 08:04:11.220873+00,,,
17980,50.00,money_back,2020-09-26 12:23:39.778105+00,2020-12-18 13:13:04.04346+00,,2020-09-26 12:48:41.759912+00,19726,2020-10-06 22:00:00+00,2020-09-29,2020-10-07 20:02:49.564773+00,instant,2020-10-03 12:23:39.752264+00,,,
22206,100.00,money_back,2020-10-19 15:43:03.219475+00,2020-12-18 13:13:04.053636+00,75437,,,2020-10-29 11:00:00+00,,2020-10-29 19:13:20.915949+00,instant,2020-10-21 08:23:57.153486+00,,,
22278,50.00,money_back,2020-10-19 21:00:49.806396+00,2020-12-18 13:13:04.067443+00,81494,,,2020-10-29 22:00:00+00,,2020-10-29 19:14:17.490104+00,instant,2020-10-19 21:02:05.721584+00,,,
26192,25.00,money_back,2020-10-29 19:16:07.621605+00,2020-12-18 13:13:04.109235+00,74146,,,2020-11-08 11:00:00+00,2020-10-31,2020-11-08 19:14:51.364348+00,instant,2020-10-29 20:20:25.9217+00,,,
18548,50.00,money_back,2020-09-30 11:06:43.289199+00,2020-12-18 13:13:04.137549+00,35634,2020-09-30 11:28:11.326896+00,,2020-10-29 22:00:00+00,2020-09-30,2020-10-29 19:05:32.625394+00,instant,2020-10-07 11:06:43.234702+00,,,
18615,50.00,money_back,2020-10-01 03:55:34.301329+00,2020-12-18 13:13:04.16551+00,34456,2020-10-01 07:48:58.676424+00,,2020-10-29 22:00:00+00,2020-10-02,2020-10-29 19:06:49.651603+00,instant,2020-10-08 03:55:34.242725+00,,,
21064,100.00,money_back,2020-10-14 12:05:08.293339+00,2020-12-18 13:13:04.182063+00,24183,2020-10-14 17:19:10.325498+00,,2020-10-29 13:04:41.48+00,2020-10-23,2020-10-29 19:11:42.488218+00,regular,2020-10-21 12:05:08.288331+00,,,
18555,100.00,money_back,2020-09-30 11:47:40.494708+00,2020-12-18 13:13:04.243791+00,,,17112,2020-10-29 22:00:00+00,2020-10-09,2020-10-29 19:05:41.224145+00,regular,2020-10-07 11:47:40.448987+00,,,
26997,100.00,money_back,2020-11-01 21:12:31.45442+00,2020-12-18 13:13:04.292413+00,29769,,,2020-12-15 11:00:00+00,,2020-12-11 09:54:18.30096+00,instant,2020-11-01 21:12:37.78626+00,,,
26198,25.00,money_back,2020-10-29 19:34:19.615353+00,2020-12-18 13:13:04.373848+00,99210,,,2020-11-09 22:00:00+00,2020-10-30,2020-11-09 19:27:07.19745+00,instant,2020-10-29 19:34:51.580808+00,,,
16896,50.00,money_back,2020-09-19 16:03:07.766907+00,2020-12-18 13:13:04.426979+00,,2020-09-19 16:54:58.926044+00,19727,2020-10-06 22:00:00+00,2020-09-20,2020-10-07 20:00:28.107997+00,instant,2020-09-26 16:03:07.725628+00,,,
26196,100.00,money_back,2020-10-29 19:30:50.345428+00,2020-12-18 13:13:04.445+00,41946,,,2020-11-27 23:00:00+00,2020-10-30,2020-11-28 19:41:02.138962+00,instant,2020-10-29 19:31:00.186297+00,,,
26527,100.00,money_back,2020-10-30 21:19:22.551565+00,2020-12-18 13:13:04.484688+00,5187,2020-10-31 14:53:29.05422+00,,2020-11-30 23:00:00+00,,2020-12-01 19:36:40.41063+00,instant,2020-10-30 21:19:31.23712+00,,,
26194,25.00,money_back,2020-10-29 19:27:37.943871+00,2020-12-18 13:13:04.553227+00,65195,,,2020-11-30 22:00:00+00,2020-10-31,2020-11-16 22:37:17.746823+00,instant,2020-10-29 19:28:30.360533+00,,,
26195,25.00,money_back,2020-10-29 19:30:42.327703+00,2020-12-18 13:13:04.604156+00,99200,,,2020-11-07 23:51:00+00,2020-10-31,2020-11-08 19:15:00.386279+00,instant,2020-10-29 19:30:59.345253+00,,,
26718,100.00,money_back,2020-10-31 12:39:05.960271+00,2020-12-18 13:13:04.612879+00,101556,,,2020-12-03 22:00:00+00,2020-11-03,2020-12-03 19:44:18.063562+00,instant,2020-10-31 12:39:24.360158+00,,,
26934,50.00,money_back,2020-11-01 13:54:52.777212+00,2020-12-18 13:13:04.774557+00,34035,,,2020-11-05 11:00:00+00,2020-11-02,2020-11-05 20:59:46.242827+00,instant,2020-11-01 13:55:01.976075+00,,,
18973,50.00,money_back,2020-10-03 03:38:08.625565+00,2020-12-18 13:13:04.796949+00,20571,2020-10-03 12:09:22.103892+00,,2020-10-30 22:00:00+00,2020-10-06,2020-11-02 23:00:00+00,instant,2020-10-10 03:38:08.576114+00,,,
26203,100.00,money_back,2020-10-29 20:06:19.373687+00,2020-12-18 13:13:04.84095+00,14179,,,2020-11-30 23:00:00+00,,2020-12-01 08:17:37.055788+00,instant,2020-10-29 20:06:31.690343+00,,,
19653,100.00,money_back,2020-10-07 13:02:13.986302+00,2020-12-18 13:13:04.874897+00,19195,,,2020-10-28 22:00:00+00,2020-10-09,2020-10-29 20:07:02.925841+00,instant,2020-10-07 13:02:43.321014+00,,,
23031,100.00,money_back,2020-10-22 11:08:08.903223+00,2020-12-18 13:13:04.892327+00,82112,,,2020-11-18 23:51:00+00,2020-10-23,2020-11-23 23:00:00+00,instant,2020-10-22 11:08:37.36611+00,,,
26210,100.00,money_back,2020-10-29 20:39:48.813928+00,2020-12-18 13:13:04.921914+00,99278,,,2020-12-02 11:00:00+00,2020-10-31,2020-12-12 22:53:46.56625+00,instant,2020-10-29 20:40:45.534683+00,completed,2020-12-12 22:53:43.515781+00,2020-12-12 22:53:46.569371+00
26206,50.00,money_back,2020-10-29 20:11:11.546533+00,2020-12-18 13:13:04.993468+00,94186,,,2020-11-23 22:00:00+00,2020-10-31,2020-11-23 19:43:55.82916+00,instant,2020-10-29 20:11:25.595715+00,,,
26205,50.00,money_back,2020-10-29 20:08:08.97631+00,2020-12-18 13:13:05.008546+00,92227,,,2020-11-05 23:00:00+00,2020-10-31,2020-11-06 19:42:28.733579+00,instant,2020-10-29 20:08:28.417466+00,,,
26207,25.00,money_back,2020-10-29 20:12:14.643776+00,2020-12-18 13:13:05.02363+00,48099,,,2020-12-07 22:00:00+00,2020-10-31,2020-11-04 18:50:19.936224+00,instant,2020-10-29 20:12:27.460189+00,,,
23048,100.00,money_back,2020-10-22 11:58:45.193702+00,2020-12-18 13:13:05.041197+00,84852,,,2020-11-30 11:00:00+00,2020-10-24,2020-12-03 23:00:00+00,instant,2020-10-22 11:59:06.251638+00,,,
19363,100.00,money_back,2020-10-06 05:43:56.859402+00,2020-12-18 13:13:05.06037+00,5066,,,2020-11-28 11:00:00+00,2020-10-07,2020-11-28 19:43:27.061208+00,instant,2020-10-13 05:43:56.81629+00,,,
24635,100.00,money_back,2020-10-26 12:19:13.720017+00,2020-12-18 13:13:05.070765+00,91492,2020-10-26 13:55:47.392469+00,,2020-11-10 12:19:11.754+00,2020-11-04,2020-11-10 20:06:07.429658+00,regular,2020-11-02 12:19:13.716748+00,,,
20087,100.00,money_back,2020-10-09 10:13:15.38486+00,2020-12-18 13:13:05.102406+00,15509,2020-10-09 10:47:01.337877+00,,2020-10-28 22:00:00+00,2020-10-13,2020-10-29 20:07:16.368928+00,instant,2020-10-09 10:13:56.424314+00,,,
26199,100.00,money_back,2020-10-29 19:47:56.944131+00,2020-12-18 13:13:05.152111+00,76191,,,2020-11-30 11:00:00+00,2020-10-31,2020-11-30 19:54:52.062116+00,instant,2020-10-29 19:48:22.344621+00,,,
20217,100.00,money_back,2020-10-09 20:04:56.47463+00,2020-12-18 13:13:05.203873+00,1483,2020-10-10 11:27:48.84889+00,,2020-10-28 22:00:00+00,,2020-11-02 23:00:00+00,instant,2020-10-09 20:05:27.560269+00,,,
20894,100.00,money_back,2020-10-13 16:19:02.943012+00,2020-12-18 13:13:05.220891+00,36416,,,2020-10-28 16:19:00.034+00,2020-10-15,2020-11-01 23:00:00+00,instant,2020-10-14 07:48:22.434606+00,,,
12446,100.00,money_back,2020-08-14 08:48:48.840436+00,2020-12-18 13:13:05.250796+00,15158,2020-08-14 10:30:23.111086+00,,2020-10-28 21:51:15.212+00,2020-08-18,2020-10-29 20:05:30.687963+00,instant,2020-08-21 08:48:48.797412+00,,,
26202,25.00,money_back,2020-10-29 20:06:08.152196+00,2020-12-18 13:13:05.279713+00,80668,,,2020-12-03 11:00:00+00,2020-11-09,2020-12-04 19:50:19.685595+00,regular,2020-11-05 20:06:08.148868+00,,,
26204,25.00,money_back,2020-10-29 20:07:28.129805+00,2020-12-18 13:13:05.306145+00,77835,,,2020-11-05 22:00:00+00,2020-10-31,2020-11-05 20:59:56.137025+00,instant,2020-10-29 20:07:49.20036+00,,,
22262,100.00,money_back,2020-10-19 19:48:45.746603+00,2020-12-18 13:13:05.342116+00,41679,,,2020-11-30 11:00:00+00,2020-10-20,2020-12-03 23:00:00+00,instant,2020-10-19 19:48:54.353055+00,,,
24195,50.00,money_back,2020-10-24 20:16:21.644302+00,2020-12-18 13:13:05.369064+00,46960,,,2020-11-10 20:17:17.055681+00,2020-11-03,2020-11-09 22:42:03.969951+00,regular,2020-10-31 20:17:17.055681+00,,,
26209,100.00,money_back,2020-10-29 20:28:49.909033+00,2020-12-18 13:13:05.395646+00,10834,,,2020-11-10 23:00:00+00,2020-10-31,2020-11-11 19:14:37.630956+00,instant,2020-10-29 20:29:11.154896+00,,,
22153,100.00,money_back,2020-10-19 12:54:43.38259+00,2020-12-18 13:13:05.451741+00,80602,,,2020-11-12 11:00:00+00,2020-10-21,2020-11-12 19:45:26.428948+00,instant,2020-10-19 12:54:55.651964+00,,,
5833,100.00,money_back,2020-06-29 21:12:57.746594+00,2020-12-18 13:13:05.471531+00,,2020-06-30 11:32:20.183359+00,17112,2020-07-27 22:00:00+00,2020-07-03,2020-07-29 22:00:00+00,regular,,,,
10881,100.00,money_back,2020-08-04 20:31:32.559138+00,2020-12-18 13:13:05.501546+00,,2020-08-05 10:25:09.204151+00,17112,2020-08-25 23:51:00+00,2020-08-12,2020-08-26 22:00:00+00,regular,2020-08-11 20:31:32.558589+00,,,
26208,100.00,money_back,2020-10-29 20:26:09.478091+00,2020-12-18 13:13:05.543333+00,30684,,,2020-11-20 11:00:00+00,2020-10-31,2020-11-20 19:11:50.078242+00,instant,2020-10-29 20:26:42.376774+00,,,
26200,100.00,money_back,2020-10-29 19:49:06.663687+00,2020-12-18 13:13:05.567774+00,96334,,,2020-11-25 23:00:00+00,2020-10-30,2020-11-26 19:12:19.648461+00,instant,2020-10-29 19:49:27.430273+00,,,
17425,50.00,money_back,2020-09-23 09:20:52.317979+00,2020-12-18 13:13:05.597085+00,45400,2020-09-23 10:02:23.646027+00,,2020-10-13 10:00:00+00,2020-09-23,2020-11-02 13:45:18.79192+00,instant,2020-10-07 09:20:52.269359+00,completed,2020-10-24 22:18:51.725578+00,2020-11-02 13:45:18.808965+00
19215,100.00,money_back,2020-10-05 06:54:44.946742+00,2020-12-18 13:13:05.624786+00,29935,2020-10-05 13:03:04.42767+00,,2020-11-02 11:00:00+00,2020-10-07,2020-11-02 15:01:04.311142+00,instant,2020-10-12 06:54:44.901799+00,,,
26214,25.00,money_back,2020-10-29 21:02:34.627993+00,2020-12-18 13:13:05.652192+00,96709,,,2020-11-05 22:00:00+00,2020-10-31,2020-11-05 20:59:53.047534+00,instant,2020-10-29 21:02:59.373319+00,,,
20859,50.00,money_back,2020-10-13 12:28:09.021734+00,2020-12-18 13:13:05.682916+00,70312,,,2020-10-28 13:28:04.235+00,2020-10-16,2020-11-02 23:00:00+00,instant,2020-10-15 12:23:45.869476+00,,,
26230,100.00,money_back,2020-10-29 22:12:00.304364+00,2020-12-18 13:13:05.70748+00,19603,,,2020-11-29 22:11:00+00,,2020-12-02 23:00:00+00,instant,2020-11-04 15:59:40.694527+00,,,
26219,100.00,money_back,2020-10-29 21:33:47.399849+00,2020-12-18 13:13:05.733943+00,75371,,,2020-11-21 23:51:00+00,2020-10-31,2020-11-22 20:05:24.806031+00,instant,2020-10-29 21:34:12.404318+00,,,
26222,100.00,money_back,2020-10-29 21:43:28.752995+00,2020-12-18 13:13:05.785677+00,11111,,,2020-11-26 23:00:00+00,,2020-11-27 19:26:56.131093+00,instant,2020-10-29 21:43:40.132863+00,,,
26232,100.00,money_back,2020-10-29 22:34:08.805286+00,2020-12-18 13:13:05.889806+00,79147,,,2020-11-05 23:51:00+00,2020-10-30,2020-11-06 19:42:31.551118+00,instant,2020-10-29 22:34:17.457366+00,,,
22000,100.00,money_back,2020-10-18 17:56:12.199838+00,2020-12-18 13:13:05.943357+00,77208,,,2020-10-28 11:00:00+00,,2020-11-02 23:00:00+00,instant,2020-10-18 17:56:29.425986+00,,,
20680,100.00,money_back,2020-10-12 18:27:34.207087+00,2020-12-18 13:13:05.97057+00,69407,,,2020-11-02 11:00:00+00,2020-10-15,2020-11-03 02:19:20.432187+00,instant,2020-10-13 10:14:59.301779+00,completed,2020-10-29 22:20:45.331942+00,2020-11-03 02:19:20.449955+00
14097,100.00,money_back,2020-08-30 13:02:45.850431+00,2020-12-18 13:13:05.992043+00,6916,2020-08-30 18:00:36.94036+00,,2020-09-28 22:00:00+00,2020-09-01,2020-11-26 00:07:36.968149+00,instant,2020-09-06 13:02:45.802978+00,completed,2020-10-29 22:23:38.524019+00,2020-11-26 00:07:36.998089+00
20931,100.00,money_back,2020-10-13 20:34:29.273648+00,2020-12-18 13:13:06.032787+00,13324,,,2020-10-23 20:34:38.4223+00,2020-10-14,2020-11-11 03:55:52.165554+00,instant,2020-10-13 20:34:38.4223+00,completed,2020-10-29 22:13:11.374664+00,2020-11-11 03:55:52.185296+00
26217,60.00,money_back,2020-10-29 21:24:12.145031+00,2020-12-18 13:13:06.108592+00,99349,,,2020-11-09 22:00:00+00,2020-10-31,2020-11-09 19:27:10.013357+00,instant,2020-10-29 21:24:18.693798+00,,,
20538,100.00,money_back,2020-10-12 05:25:02.58565+00,2020-12-18 13:13:06.137335+00,65562,,,2020-10-30 22:00:00+00,,2020-11-03 23:00:00+00,instant,2020-10-12 05:25:20.919791+00,,,
26729,100.00,money_back,2020-10-31 13:02:46.018291+00,2020-12-18 13:13:06.158263+00,66785,,,2020-11-27 23:00:00+00,,2020-12-01 23:00:00+00,instant,2020-10-31 13:03:30.764992+00,,,
19182,100.00,money_back,2020-10-04 21:57:53.143615+00,2020-12-18 13:13:06.192554+00,6656,2020-10-05 07:49:44.825944+00,,2020-10-18 21:58:07.933+00,2020-10-05,2020-11-12 08:40:57.825695+00,instant,2020-10-11 21:57:53.101978+00,completed,2020-10-29 22:46:36.226947+00,2020-11-12 08:40:57.854578+00
26226,50.00,money_back,2020-10-29 21:51:29.245574+00,2020-12-18 13:13:06.240123+00,99339,,,2020-11-05 22:00:00+00,2020-10-31,2020-11-05 11:14:34.810724+00,instant,2020-10-29 21:52:19.906594+00,,,
17353,100.00,money_back,2020-09-22 20:18:13.598278+00,2020-12-18 13:13:06.304177+00,47025,2020-09-23 08:27:04.633348+00,,2020-10-16 20:18:13.569231+00,2020-09-24,2020-12-08 23:21:18.682553+00,instant,2020-10-06 20:18:13.569231+00,completed,2020-10-29 22:42:08.604357+00,2020-12-08 23:21:18.686752+00
26998,100.00,money_back,2020-11-01 21:33:51.080334+00,2020-12-18 13:13:06.319274+00,95838,,,2020-12-03 22:00:00+00,2020-11-03,2020-11-03 07:04:29.517956+00,instant,2020-11-01 21:34:10.961257+00,,,
26231,25.00,money_back,2020-10-29 22:33:00.858122+00,2020-12-18 13:13:06.338951+00,99361,,,2020-11-30 23:00:00+00,2020-10-30,2020-12-01 19:36:46.313917+00,instant,2020-10-29 22:33:55.370631+00,,,
25108,25.00,money_back,2020-10-27 11:25:18.80677+00,2020-12-18 13:13:06.398762+00,91456,,,2020-11-18 23:51:00+00,2020-10-28,2020-11-24 23:00:00+00,instant,2020-10-27 11:25:57.528129+00,,,
26229,25.00,money_back,2020-10-29 22:08:27.646646+00,2020-12-18 13:13:06.409463+00,74733,,,2020-11-05 11:00:00+00,2020-10-31,2020-11-05 09:17:38.364369+00,instant,2020-10-29 22:08:45.611542+00,,,
26227,100.00,money_back,2020-10-29 22:04:16.328378+00,2020-12-18 13:13:06.421914+00,56976,,,2020-11-08 22:04:42.207081+00,2020-10-31,2020-11-08 19:15:03.140119+00,instant,2020-10-29 22:04:42.207081+00,,,
26866,50.00,money_back,2020-11-01 05:33:13.285646+00,2020-12-18 13:13:06.552904+00,61990,2020-11-01 13:17:23.275026+00,,2020-11-30 11:00:00+00,2020-11-03,2020-11-29 07:32:38.065999+00,instant,2020-11-02 12:21:36.999853+00,,,
26234,100.00,money_back,2020-10-29 22:49:41.305664+00,2020-12-18 13:13:06.649013+00,6166,2020-10-30 09:31:25.082399+00,,2020-11-30 23:00:00+00,2020-10-31,2020-12-06 23:00:00+00,instant,2020-10-29 22:49:53.14456+00,,,
16465,100.00,money_back,2020-09-16 15:51:07.510811+00,2020-12-18 13:13:06.783664+00,21105,,,2020-10-01 23:51:00+00,2020-09-18,2020-10-02 11:25:36.077967+00,instant,2020-09-23 15:51:07.48852+00,,,
23930,25.00,money_back,2020-10-24 08:07:54.340327+00,2020-12-18 13:13:06.830412+00,85626,,,2020-11-03 11:00:00+00,2020-10-25,2020-10-30 06:07:07.15249+00,instant,2020-10-24 08:08:01.310126+00,,,
14995,100.00,money_back,2020-09-07 17:27:42.140779+00,2020-12-18 13:13:06.851663+00,5784,,,2020-10-05 23:51:00+00,2020-09-15,2020-10-06 19:23:47.057333+00,regular,2020-09-14 17:27:42.113418+00,,,
11030,100.00,money_back,2020-08-05 20:13:38.690331+00,2020-12-18 13:13:06.895906+00,28038,,,2020-09-01 22:00:00+00,2020-08-07,2020-09-01 22:00:00+00,instant,2020-08-12 20:13:38.689886+00,,,
26258,100.00,money_back,2020-10-30 05:57:54.042634+00,2020-12-18 13:13:06.935036+00,3225,,,2020-11-28 05:57:09+00,2020-11-09,2020-11-28 19:41:07.159602+00,regular,2020-11-06 05:57:54.038746+00,,,
23722,100.00,money_back,2020-10-23 17:42:30.285217+00,2020-12-18 13:13:06.985618+00,4640,,,2020-11-18 22:00:00+00,2020-10-27,2020-11-23 23:00:00+00,instant,2020-10-23 17:43:06.102164+00,,,
